,Year,Month,MonthDay,WeekDay,Hour,Item,Cost
2023-12-07 12:38:00,2023,12,7,4,12,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 12:38:00,2023,12,7,4,12,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-07 12:38:00,2023,12,7,4,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 12:34:00,2023,12,7,4,12,Ribs__combo,10.0
2023-12-07 12:34:00,2023,12,7,4,12,Bobs Country Beans__combo,0.0
2023-12-07 12:34:00,2023,12,7,4,12,Smoked Mac-N-Cheese__combo,0.0
2023-12-07 12:34:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:34:00,2023,12,7,4,12,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 12:34:00,2023,12,7,4,12,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-07 12:34:00,2023,12,7,4,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 12:30:00,2023,12,7,4,12,Custom Item,5.0
2023-12-07 12:30:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:30:00,2023,12,7,4,12,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 12:30:00,2023,12,7,4,12,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-12-07 12:30:00,2023,12,7,4,12,"No Toppings, Just Plain__mp_bomb",0.0
2023-12-07 12:30:00,2023,12,7,4,12,Banana Pudding,4.0
2023-12-07 12:29:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:29:00,2023,12,7,4,12,"No Toppings, Just Plain__mp_bomb",0.0
2023-12-07 12:29:00,2023,12,7,4,12,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 12:29:00,2023,12,7,4,12,Pulled Pork__mp_bomb,7.0
2023-12-07 12:29:00,2023,12,7,4,12,Canned Coke,2.0
2023-12-07 12:28:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:28:00,2023,12,7,4,12,"No Toppings, Just Plain__mp_bomb",0.0
2023-12-07 12:28:00,2023,12,7,4,12,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 12:28:00,2023,12,7,4,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 12:28:00,2023,12,7,4,12,RC Cola,2.0
2023-12-07 12:26:00,2023,12,7,4,12,Prime Angus Brisket__combo,15.0
2023-12-07 12:26:00,2023,12,7,4,12,Chicken Quarter__combo,10.0
2023-12-07 12:26:00,2023,12,7,4,12,Smoked Mac-N-Cheese__combo,0.0
2023-12-07 12:26:00,2023,12,7,4,12,Southern Potato Salad__combo,0.0
2023-12-07 12:18:00,2023,12,7,4,12,Smoked Mac-N-Cheese,2.0
2023-12-07 12:18:00,2023,12,7,4,12,Green Beans,1.56
2023-12-07 12:18:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:18:00,2023,12,7,4,12,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 12:18:00,2023,12,7,4,12,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-07 12:18:00,2023,12,7,4,12,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-12-07 12:18:00,2023,12,7,4,12,Reg Chopped Prime Angus Beef Brisket Sandwich 1/3 Lb,16.0
2023-12-07 12:18:00,2023,12,7,4,12,Banana Pudding,4.0
2023-12-07 12:16:00,2023,12,7,4,12,Ribs__combo,10.0
2023-12-07 12:16:00,2023,12,7,4,12,Ribs__combo,10.0
2023-12-07 12:16:00,2023,12,7,4,12,Country Green Beans__combo,0.0
2023-12-07 12:16:00,2023,12,7,4,12,Country Green Beans__combo,0.0
2023-12-07 12:12:00,2023,12,7,4,12,Chicken Quarter__combo,10.0
2023-12-07 12:12:00,2023,12,7,4,12,Bobs Country Beans__combo,0.0
2023-12-07 12:12:00,2023,12,7,4,12,Bobs Country Beans__combo,0.0
2023-12-07 12:12:00,2023,12,7,4,12,Prime Angus Brisket__combo,15.0
2023-12-07 12:12:00,2023,12,7,4,12,Loaded Mashed Potatoes__combo,0.0
2023-12-07 12:12:00,2023,12,7,4,12,Country Green Beans__combo,0.0
2023-12-07 12:08:00,2023,12,7,4,12,A&W Rootbeer,2.0
2023-12-07 12:08:00,2023,12,7,4,12,A&W Rootbeer,2.0
2023-12-07 12:08:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:08:00,2023,12,7,4,12,"No Toppings, Just Plain__mp_bomb",0.0
2023-12-07 12:08:00,2023,12,7,4,12,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 12:08:00,2023,12,7,4,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 12:08:00,2023,12,7,4,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 12:08:00,2023,12,7,4,12,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-07 12:08:00,2023,12,7,4,12,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 12:08:00,2023,12,7,4,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 12:05:00,2023,12,7,4,12,Banana Pudding,4.0
2023-12-07 12:05:00,2023,12,7,4,12,Smoked Mac-N-Cheese,2.0
2023-12-07 12:05:00,2023,12,7,4,12,Loaded Mash Potato,1.56
2023-12-07 12:05:00,2023,12,7,4,12,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-07 12:04:00,2023,12,7,4,12,Pulled Chicken Sandwich,15.0
2023-12-07 12:04:00,2023,12,7,4,12,Mexican Coke a Cola,3.0
2023-12-07 12:04:00,2023,12,7,4,12,Canned Coke,2.0
2023-12-07 12:04:00,2023,12,7,4,12,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-07 12:01:00,2023,12,7,4,12,Side Stacker,6.0
2023-12-07 12:01:00,2023,12,7,4,12,Loaded Mash Potato,2.0
2023-12-07 11:49:00,2023,12,7,4,11,Pulled Pork Slider,2.0
2023-12-07 11:49:00,2023,12,7,4,11,Pulled Pork Slider,2.0
2023-12-07 11:45:00,2023,12,7,4,11,Country Green Beans,2.0
2023-12-07 11:45:00,2023,12,7,4,11,Cornbread casserole,2.0
2023-12-07 11:45:00,2023,12,7,4,11,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 11:45:00,2023,12,7,4,11,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 11:45:00,2023,12,7,4,11,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 11:45:00,2023,12,7,4,11,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 11:45:00,2023,12,7,4,11,Cornbread casserole,2.0
2023-12-07 11:45:00,2023,12,7,4,11,Pulled Chicken Sandwich,15.0
2023-12-07 11:45:00,2023,12,7,4,11,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-07 11:45:00,2023,12,7,4,11,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-07 11:45:00,2023,12,7,4,11,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-07 11:45:00,2023,12,7,4,11,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-07 11:45:00,2023,12,7,4,11,Pulled Chicken Sandwich,15.0
2023-12-07 11:41:00,2023,12,7,4,11,Pulled Pork__combo,12.0
2023-12-07 11:41:00,2023,12,7,4,11,Bobs Country Beans__combo,0.0
2023-12-07 11:41:00,2023,12,7,4,11,Smoked Mac-N-Cheese__combo,0.0
2023-12-07 11:41:00,2023,12,7,4,11,Canned Coke,2.0
2023-12-07 11:40:00,2023,12,7,4,11,Pulled Pork__combo,12.0
2023-12-07 11:40:00,2023,12,7,4,11,Smoked Mac-N-Cheese__combo,0.0
2023-12-07 11:40:00,2023,12,7,4,11,Smoked Mac-N-Cheese__combo,0.0
2023-12-07 11:38:00,2023,12,7,4,11,Dasani Water Bottle,2.0
2023-12-07 11:38:00,2023,12,7,4,11,Pulled Pork__combo,12.0
2023-12-07 11:38:00,2023,12,7,4,11,Country Green Beans__combo,0.0
2023-12-07 11:38:00,2023,12,7,4,11,Bobs Country Beans__combo,0.0
2023-12-07 11:23:00,2023,12,7,4,11,Turkey 1 LB,23.0
2023-12-07 11:23:00,2023,12,7,4,11,Bob’s Country Beans,2.0
2023-12-07 11:23:00,2023,12,7,4,11,Seasonal Side,1.56
2023-12-07 11:23:00,2023,12,7,4,11,1 LB Certified Angus Beef Brisket,39.0
2023-12-07 11:19:00,2023,12,7,4,11,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-07 11:06:00,2023,12,7,4,11,A&W Rootbeer,2.0
2023-12-07 11:06:00,2023,12,7,4,11,Loaded Mash Potato,2.0
2023-12-07 11:06:00,2023,12,7,4,11,Sloppy Hog Sandwich,15.0
2023-12-07 10:40:00,2023,12,7,4,10,Full Slab Rib,39.0
2023-12-07 10:40:00,2023,12,7,4,10,Fire Roasted Sweet Corn,2.0
2023-12-07 10:40:00,2023,12,7,4,10,Country Green Beans,2.0
2023-12-07 10:40:00,2023,12,7,4,10,Cornbread casserole,2.0
2023-12-07 10:40:00,2023,12,7,4,10,Southern Potato salad,2.0
2023-12-07 10:40:00,2023,12,7,4,10,Potato Salad,1.56
2023-12-07 10:40:00,2023,12,7,4,10,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-07 10:40:00,2023,12,7,4,10,Sloppy Hog Sandwich,15.0
2023-12-06 17:47:00,2023,12,6,3,17,Prime Angus Brisket__combo,15.0
2023-12-06 17:47:00,2023,12,6,3,17,Bobs Country Beans__combo,0.0
2023-12-06 17:47:00,2023,12,6,3,17,Southern Creamy Coleslaw__combo,0.0
2023-12-06 17:47:00,2023,12,6,3,17,Pulled Pork__combo,12.0
2023-12-06 17:47:00,2023,12,6,3,17,Country Green Beans__combo,0.0
2023-12-06 17:47:00,2023,12,6,3,17,Southern Creamy Coleslaw__combo,0.0
2023-12-06 17:47:00,2023,12,6,3,17,Custom Item,10.0
2023-12-06 17:33:00,2023,12,6,3,17,Texas Turkey__combo,10.0
2023-12-06 17:33:00,2023,12,6,3,17,Ribs__combo,10.0
2023-12-06 17:33:00,2023,12,6,3,17,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 17:33:00,2023,12,6,3,17,Sweet Potato casserole__combo,0.0
2023-12-06 17:33:00,2023,12,6,3,17,Texas Beef Sausage__combo,10.0
2023-12-06 17:33:00,2023,12,6,3,17,Chicken Quarter__combo,10.0
2023-12-06 17:33:00,2023,12,6,3,17,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 17:33:00,2023,12,6,3,17,Sweet Potato casserole__combo,0.0
2023-12-06 17:25:00,2023,12,6,3,17,Prime Angus Brisket__combo,15.0
2023-12-06 17:25:00,2023,12,6,3,17,Pulled Pork__combo,12.0
2023-12-06 17:25:00,2023,12,6,3,17,Ribs__combo,10.0
2023-12-06 17:25:00,2023,12,6,3,17,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 17:25:00,2023,12,6,3,17,Sweet Potato casserole__combo,0.0
2023-12-06 17:25:00,2023,12,6,3,17,No Sauce__combo,0.0
2023-12-06 17:22:00,2023,12,6,3,17,Prime Angus Burnt Ends__combo,15.0
2023-12-06 17:22:00,2023,12,6,3,17,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 17:22:00,2023,12,6,3,17,Bobs Country Beans__combo,0.0
2023-12-06 17:22:00,2023,12,6,3,17,No Sauce__combo,0.0
2023-12-06 17:22:00,2023,12,6,3,17,Bob’s Country Beans,2.0
2023-12-06 17:22:00,2023,12,6,3,17,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-12-06 17:18:00,2023,12,6,3,17,Bob’s Country Beans,2.0
2023-12-06 17:18:00,2023,12,6,3,17,Full Slab Rib,39.0
2023-12-06 16:52:00,2023,12,6,3,16,Custom Item,9.0
2023-12-06 16:52:00,2023,12,6,3,16,Coconut Cream Pie Slice,8.0
2023-12-06 16:47:00,2023,12,6,3,16,Ribs__combo,10.0
2023-12-06 16:47:00,2023,12,6,3,16,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 16:47:00,2023,12,6,3,16,Sweet Potato casserole__combo,0.0
2023-12-06 16:47:00,2023,12,6,3,16,No Sauce__combo,0.0
2023-12-06 16:44:00,2023,12,6,3,16,1/2 Lb Certified Angus Beef Brisket,19.0
2023-12-06 16:44:00,2023,12,6,3,16,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 16:43:00,2023,12,6,3,16,Reg Chopped Prime Angus Beef Brisket Sandwich 1/3 Lb,16.0
2023-12-06 16:43:00,2023,12,6,3,16,Prime Angus Brisket__combo,15.0
2023-12-06 16:43:00,2023,12,6,3,16,Ribs__combo,10.0
2023-12-06 16:43:00,2023,12,6,3,16,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 16:43:00,2023,12,6,3,16,Sweet Potato casserole__combo,0.0
2023-12-06 16:43:00,2023,12,6,3,16,No Sauce__combo,0.0
2023-12-06 16:41:00,2023,12,6,3,16,Southern Creamy Coleslaw,2.0
2023-12-06 16:41:00,2023,12,6,3,16,Loaded Mash Potato,2.0
2023-12-06 16:41:00,2023,12,6,3,16,Seasonal Side,1.56
2023-12-06 16:41:00,2023,12,6,3,16,Pulled Pork__combo,12.0
2023-12-06 16:41:00,2023,12,6,3,16,Prime Angus Brisket__combo,15.0
2023-12-06 16:41:00,2023,12,6,3,16,Ribs__combo,10.0
2023-12-06 16:41:00,2023,12,6,3,16,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 16:41:00,2023,12,6,3,16,Country Green Beans__combo,0.0
2023-12-06 16:41:00,2023,12,6,3,16,No Sauce__combo,0.0
2023-12-06 16:39:00,2023,12,6,3,16,1/2 Lb Certified Angus Beef Brisket,19.0
2023-12-06 16:39:00,2023,12,6,3,16,Bob’s Country Beans,2.0
2023-12-06 16:39:00,2023,12,6,3,16,Loaded Mash Potato,2.0
2023-12-06 16:39:00,2023,12,6,3,16,Loaded Mash Potato,1.56
2023-12-06 16:39:00,2023,12,6,3,16,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 16:39:00,2023,12,6,3,16,Smoked Mac-N-Cheese,2.0
2023-12-06 16:39:00,2023,12,6,3,16,Seasonal Side,1.56
2023-12-06 16:39:00,2023,12,6,3,16,1/2 Slab Rib,25.0
2023-12-06 16:38:00,2023,12,6,3,16,1/2 Lb Certified Angus Beef Brisket,19.0
2023-12-06 16:30:00,2023,12,6,3,16,Pulled Pork 1/2 LB,16.0
2023-12-06 16:30:00,2023,12,6,3,16,1/2 Slab Rib,25.0
2023-12-06 16:30:00,2023,12,6,3,16,1/2 Lb Certified Angus Beef Brisket,19.0
2023-12-06 16:29:00,2023,12,6,3,16,Big Red,2.0
2023-12-06 16:27:00,2023,12,6,3,16,Ribs__combo,10.0
2023-12-06 16:27:00,2023,12,6,3,16,Pulled Pork__combo,12.0
2023-12-06 16:27:00,2023,12,6,3,16,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 16:27:00,2023,12,6,3,16,Bobs Country Beans__combo,0.0
2023-12-06 16:27:00,2023,12,6,3,16,No Sauce__combo,0.0
2023-12-06 16:24:00,2023,12,6,3,16,Beef Rib Small,21.0
2023-12-06 16:13:00,2023,12,6,3,16,Coconut Cream Pie Slice,8.0
2023-12-06 16:13:00,2023,12,6,3,16,Coconut Cream Pie Slice,8.0
2023-12-06 15:50:00,2023,12,6,3,15,1/2 LB Jalapeños Cheddar Sausage,11.0
2023-12-06 15:50:00,2023,12,6,3,15,Prime Angus Brisket__combo,15.0
2023-12-06 15:50:00,2023,12,6,3,15,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 15:50:00,2023,12,6,3,15,Bobs Country Beans__combo,0.0
2023-12-06 15:50:00,2023,12,6,3,15,No Sauce__combo,0.0
2023-12-06 15:50:00,2023,12,6,3,15,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 15:50:00,2023,12,6,3,15,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 15:50:00,2023,12,6,3,15,1/2 LB Texas Beef Sausage,11.0
2023-12-06 15:42:00,2023,12,6,3,15,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 15:42:00,2023,12,6,3,15,Green Beans__mp_bomb,0.0
2023-12-06 15:42:00,2023,12,6,3,15,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 15:42:00,2023,12,6,3,15,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-06 15:42:00,2023,12,6,3,15,No Sauce__mp_bomb,0.0
2023-12-06 15:42:00,2023,12,6,3,15,Sun Drop,2.0
2023-12-06 15:42:00,2023,12,6,3,15,RC Cola,2.0
2023-12-06 15:42:00,2023,12,6,3,15,Moon Pie,1.0
2023-12-06 15:42:00,2023,12,6,3,15,Moon Pie,1.0
2023-12-06 15:42:00,2023,12,6,3,15,Moon Pie,1.0
2023-12-06 15:36:00,2023,12,6,3,15,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 15:36:00,2023,12,6,3,15,Mac-n-Cheese__mp_bomb,0.0
2023-12-06 15:36:00,2023,12,6,3,15,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 15:36:00,2023,12,6,3,15,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-12-06 15:36:00,2023,12,6,3,15,No Sauce__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 15:35:00,2023,12,6,3,15,Corn Bread Casserole__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Loaded Mash Potato__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Homemade Mild BBQ Sauce__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-12-06 15:35:00,2023,12,6,3,15,Extra Sauce__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 15:35:00,2023,12,6,3,15,Corn Bread Casserole__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Mac-n-Cheese__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Loaded Mash Potato__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Pickled jalapeño__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-12-06 15:35:00,2023,12,6,3,15,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 15:35:00,2023,12,6,3,15,Jalapeño Cheddar Sausage__mp_bomb,7.0
2023-12-06 15:35:00,2023,12,6,3,15,Extra Sauce__mp_bomb,0.0
2023-12-06 15:34:00,2023,12,6,3,15,Side Stacker,6.0
2023-12-06 15:28:00,2023,12,6,3,15,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 15:28:00,2023,12,6,3,15,Cornbread casserole,2.0
2023-12-06 15:28:00,2023,12,6,3,15,RC Cola,2.0
2023-12-06 15:09:00,2023,12,6,3,15,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 15:06:00,2023,12,6,3,15,1/2 Lb Certified Angus Beef Brisket,19.0
2023-12-06 15:06:00,2023,12,6,3,15,Bob’s Country Beans,2.0
2023-12-06 15:06:00,2023,12,6,3,15,Bobs Country Beans,1.56
2023-12-06 15:06:00,2023,12,6,3,15,Coconut Cream Pie Slice,8.0
2023-12-06 14:56:00,2023,12,6,3,14,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 14:56:00,2023,12,6,3,14,Green Beans__mp_bomb,0.0
2023-12-06 14:56:00,2023,12,6,3,14,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 14:56:00,2023,12,6,3,14,Pulled Pork__mp_bomb,7.0
2023-12-06 14:56:00,2023,12,6,3,14,No Sauce__mp_bomb,0.0
2023-12-06 14:39:00,2023,12,6,3,14,Chicken Quarter__combo,10.0
2023-12-06 14:39:00,2023,12,6,3,14,Loaded Mashed Potatoes__combo,0.0
2023-12-06 14:39:00,2023,12,6,3,14,Southern Potato Salad__combo,0.0
2023-12-06 14:39:00,2023,12,6,3,14,No Sauce__combo,0.0
2023-12-06 14:35:00,2023,12,6,3,14,Chicken Quarter__combo,10.0
2023-12-06 14:35:00,2023,12,6,3,14,Loaded Mashed Potatoes__combo,0.0
2023-12-06 14:35:00,2023,12,6,3,14,Country Green Beans__combo,0.0
2023-12-06 14:35:00,2023,12,6,3,14,No Sauce__combo,0.0
2023-12-06 14:28:00,2023,12,6,3,14,Rib Meat Pie,4.0
2023-12-06 14:28:00,2023,12,6,3,14,Canned Diet Coke,2.0
2023-12-06 14:28:00,2023,12,6,3,14,Loaded Mash Potato,2.0
2023-12-06 14:28:00,2023,12,6,3,14,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-12-06 14:21:00,2023,12,6,3,14,Canned Diet Coke,2.0
2023-12-06 14:21:00,2023,12,6,3,14,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 14:21:00,2023,12,6,3,14,Green Beans__mp_bomb,0.0
2023-12-06 14:21:00,2023,12,6,3,14,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 14:21:00,2023,12,6,3,14,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-06 14:21:00,2023,12,6,3,14,No Sauce__mp_bomb,0.0
2023-12-06 14:19:00,2023,12,6,3,14,Bob’s Country Beans,2.0
2023-12-06 14:12:00,2023,12,6,3,14,1/4 Slab Rib,12.0
2023-12-06 14:04:00,2023,12,6,3,14,Loaded Mash Potato,2.0
2023-12-06 14:04:00,2023,12,6,3,14,Rib Meat Pie,4.0
2023-12-06 14:04:00,2023,12,6,3,14,Rib Meat Pie,4.0
2023-12-06 14:04:00,2023,12,6,3,14,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 14:04:00,2023,12,6,3,14,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-06 14:04:00,2023,12,6,3,14,Mac-n-Cheese__mp_bomb,0.0
2023-12-06 14:04:00,2023,12,6,3,14,Country Beans__mp_bomb,0.0
2023-12-06 14:04:00,2023,12,6,3,14,Texas Smoked Turkey__mp_bomb,7.0
2023-12-06 14:04:00,2023,12,6,3,14,No Sauce__mp_bomb,0.0
2023-12-06 14:04:00,2023,12,6,3,14,Hot Apple Handpie,3.0
2023-12-06 14:04:00,2023,12,6,3,14,Coconut Cream Pie Slice,8.0
2023-12-06 13:48:00,2023,12,6,3,13,1/4 Slab Rib,12.0
2023-12-06 13:48:00,2023,12,6,3,13,Smoked Mac-N-Cheese,2.0
2023-12-06 13:48:00,2023,12,6,3,13,Green Beans,1.56
2023-12-06 13:35:00,2023,12,6,3,13,Mexican Coke a Cola,3.0
2023-12-06 13:35:00,2023,12,6,3,13,Smoked Mac-N-Cheese,2.0
2023-12-06 13:35:00,2023,12,6,3,13,Banana Pudding,4.0
2023-12-06 13:35:00,2023,12,6,3,13,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-12-06 13:33:00,2023,12,6,3,13,Banana Pudding,4.0
2023-12-06 13:33:00,2023,12,6,3,13,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 13:33:00,2023,12,6,3,13,Mac-n-Cheese__mp_bomb,0.0
2023-12-06 13:33:00,2023,12,6,3,13,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-12-06 13:33:00,2023,12,6,3,13,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-06 13:33:00,2023,12,6,3,13,No Sauce__mp_bomb,0.0
2023-12-06 13:31:00,2023,12,6,3,13,RC Cola,2.0
2023-12-06 13:31:00,2023,12,6,3,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 13:30:00,2023,12,6,3,13,Prime Angus Brisket__combo,15.0
2023-12-06 13:30:00,2023,12,6,3,13,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 13:30:00,2023,12,6,3,13,No Sauce__combo,0.0
2023-12-06 13:30:00,2023,12,6,3,13,Bobs Country Beans__combo,0.0
2023-12-06 13:08:00,2023,12,6,3,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 13:08:00,2023,12,6,3,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 13:08:00,2023,12,6,3,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 13:06:00,2023,12,6,3,13,Pulled Chicken Sandwich,15.0
2023-12-06 13:06:00,2023,12,6,3,13,Bob’s Country Beans,2.0
2023-12-06 13:02:00,2023,12,6,3,13,French Silk Pie Slice,6.0
2023-12-06 13:02:00,2023,12,6,3,13,Brisket & Cheese Meat Pie,4.0
2023-12-06 13:02:00,2023,12,6,3,13,Southern Potato salad,2.0
2023-12-06 13:02:00,2023,12,6,3,13,A&W Rootbeer,2.0
2023-12-06 13:02:00,2023,12,6,3,13,Brisket Elote,8.0
2023-12-06 13:01:00,2023,12,6,3,13,Brisket & Cheese Meat Pie,4.0
2023-12-06 13:01:00,2023,12,6,3,13,RC Cola,2.0
2023-12-06 13:01:00,2023,12,6,3,13,Brisket Elote,8.0
2023-12-06 13:01:00,2023,12,6,3,13,Southern Potato salad,2.0
2023-12-06 12:59:00,2023,12,6,3,12,Prime Angus Brisket__combo,15.0
2023-12-06 12:59:00,2023,12,6,3,12,Pulled Pork__combo,12.0
2023-12-06 12:59:00,2023,12,6,3,12,Smoked Mac-N-Cheese__combo,0.0
2023-12-06 12:59:00,2023,12,6,3,12,Loaded Mashed Potatoes__combo,0.0
2023-12-06 12:59:00,2023,12,6,3,12,No Sauce__combo,0.0
2023-12-06 12:59:00,2023,12,6,3,12,Big Red,2.0
2023-12-06 12:58:00,2023,12,6,3,12,Fire Roasted Sweet Corn,2.0
2023-12-06 12:58:00,2023,12,6,3,12,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-12-06 12:58:00,2023,12,6,3,12,Bob’s Country Beans,2.0
2023-12-06 12:55:00,2023,12,6,3,12,Spring Salad With Smoked Chicken,5.0
2023-12-06 12:55:00,2023,12,6,3,12,Side Stacker,6.0
2023-12-06 12:55:00,2023,12,6,3,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 12:55:00,2023,12,6,3,12,Green Beans__mp_bomb,0.0
2023-12-06 12:55:00,2023,12,6,3,12,Potato Bomb Bowl Base__mp_bomb,0.0
2023-12-06 12:55:00,2023,12,6,3,12,Certified Angus Beef Brisket__mp_bomb,10.0
2023-12-06 12:55:00,2023,12,6,3,12,No Sauce__mp_bomb,0.0
2023-12-06 12:51:00,2023,12,6,3,12,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-12-06 12:51:00,2023,12,6,3,12,Green Beans__mp_bomb,0.0
2023-12-06 12:51:00,2023,12,6,3,12,Potato Bomb Bowl Base__mp_bomb,0.0
